,feature_1,feature_2,feature_3,feature_4,label
8036,11.0,2.0,8.0,18.0,1.0
8037,16.0,5.0,14.0,11.0,0.0
8038,11.0,4.0,9.0,27.0,1.0
8039,16.0,18.0,12.0,8.0,0.0
8040,14.0,6.0,15.0,9.0,0.0
8041,15.0,0.0,4.0,38.0,1.0
8042,19.0,1.0,11.0,22.0,1.0
8043,13.0,12.0,8.0,14.0,0.0
8044,15.0,9.0,17.0,11.0,0.0
8045,12.0,1.0,5.0,36.0,1.0
8046,10.0,11.0,17.0,15.0,0.0
8047,11.0,2.0,7.0,28.0,1.0
8048,12.0,4.0,5.0,25.0,1.0
8049,10.0,10.0,13.0,16.0,0.0
8050,8.0,4.0,9.0,24.0,1.0
8051,10.0,8.0,12.0,13.0,0.0
8052,11.0,2.0,4.0,25.0,1.0
8053,12.0,16.0,14.0,9.0,0.0
8054,12.0,4.0,4.0,33.0,1.0
8055,15.0,1.0,9.0,29.0,1.0
8056,7.0,1.0,8.0,32.0,1.0
8057,11.0,12.0,10.0,11.0,0.0
8058,15.0,0.0,4.0,18.0,1.0
8059,16.0,11.0,14.0,11.0,0.0
8060,11.0,2.0,7.0,26.0,1.0
8061,12.0,2.0,10.0,32.0,1.0
8062,17.0,2.0,4.0,27.0,1.0
8063,11.0,1.0,4.0,25.0,1.0
8064,11.0,1.0,3.0,30.0,1.0
8065,13.0,0.0,9.0,29.0,1.0
8066,11.0,2.0,7.0,34.0,1.0
8067,9.0,2.0,11.0,33.0,1.0
8068,11.0,1.0,12.0,20.0,1.0
8069,5.0,1.0,11.0,27.0,1.0
8070,13.0,1.0,11.0,17.0,1.0
8071,18.0,4.0,9.0,42.0,1.0
8072,13.0,1.0,3.0,30.0,1.0
8073,18.0,1.0,7.0,33.0,1.0
8074,16.0,4.0,10.0,41.0,1.0
8075,9.0,11.0,20.0,15.0,0.0
8076,12.0,5.0,6.0,27.0,1.0
8077,12.0,2.0,3.0,24.0,1.0
8078,14.0,2.0,6.0,33.0,1.0
8079,14.0,2.0,8.0,34.0,1.0
8080,18.0,2.0,5.0,20.0,1.0
8081,12.0,3.0,8.0,24.0,1.0
8082,14.0,1.0,6.0,22.0,1.0
8083,16.0,3.0,4.0,23.0,1.0
8084,13.0,0.0,5.0,31.0,1.0
8085,8.0,2.0,10.0,30.0,1.0
8086,7.0,11.0,9.0,8.0,0.0
8087,17.0,1.0,6.0,27.0,1.0
8088,12.0,3.0,7.0,32.0,1.0
8089,10.0,12.0,13.0,13.0,0.0
8090,13.0,1.0,9.0,26.0,1.0
8091,16.0,2.0,6.0,23.0,1.0
8092,9.0,13.0,13.0,17.0,0.0
8093,16.0,17.0,13.0,9.0,0.0
8094,12.0,2.0,6.0,33.0,1.0
8095,10.0,6.0,11.0,20.0,1.0
8096,11.0,5.0,15.0,11.0,0.0
8097,10.0,14.0,13.0,12.0,0.0
8098,17.0,1.0,9.0,28.0,1.0
8099,7.0,14.0,10.0,11.0,0.0
8100,14.0,13.0,10.0,11.0,0.0
8101,9.0,2.0,8.0,17.0,1.0
8102,12.0,0.0,10.0,28.0,1.0
8103,8.0,2.0,4.0,28.0,1.0
8104,14.0,4.0,10.0,44.0,1.0
8105,17.0,19.0,13.0,13.0,0.0
8106,13.0,3.0,11.0,31.0,1.0
8107,16.0,4.0,8.0,42.0,1.0
8108,9.0,1.0,6.0,18.0,1.0
8109,9.0,1.0,7.0,25.0,1.0
8110,14.0,0.0,9.0,28.0,1.0
8111,12.0,2.0,6.0,37.0,1.0
8112,9.0,0.0,7.0,29.0,1.0
8113,13.0,0.0,9.0,28.0,1.0
8114,11.0,2.0,5.0,34.0,1.0
8115,16.0,13.0,18.0,18.0,0.0
8116,7.0,13.0,19.0,16.0,0.0
8117,15.0,2.0,8.0,17.0,1.0
8118,11.0,4.0,5.0,43.0,1.0
8119,9.0,15.0,12.0,17.0,0.0
8120,14.0,0.0,9.0,26.0,1.0
8121,14.0,1.0,11.0,36.0,1.0
8122,13.0,4.0,7.0,38.0,1.0
8123,20.0,15.0,11.0,10.0,0.0
8124,8.0,2.0,10.0,26.0,1.0
8125,13.0,2.0,6.0,39.0,1.0
8126,14.0,3.0,9.0,23.0,1.0
8127,12.0,12.0,14.0,14.0,0.0
8128,14.0,12.0,13.0,13.0,0.0
8129,16.0,1.0,7.0,28.0,1.0
8130,13.0,4.0,8.0,27.0,1.0
8131,10.0,2.0,7.0,32.0,1.0
8132,13.0,4.0,8.0,33.0,1.0
8133,21.0,7.0,13.0,9.0,0.0
8134,14.0,1.0,8.0,28.0,1.0
8135,10.0,3.0,4.0,34.0,1.0
8136,9.0,2.0,10.0,23.0,1.0
8137,20.0,2.0,6.0,31.0,1.0
8138,7.0,13.0,13.0,14.0,0.0
8139,11.0,17.0,10.0,15.0,0.0
8140,14.0,10.0,13.0,11.0,0.0
8141,7.0,4.0,7.0,25.0,1.0
8142,18.0,2.0,7.0,34.0,1.0
8143,14.0,4.0,5.0,25.0,1.0
8144,7.0,17.0,15.0,11.0,0.0
8145,18.0,14.0,5.0,8.0,0.0
8146,16.0,14.0,12.0,9.0,0.0
8147,20.0,2.0,10.0,24.0,1.0
8148,8.0,2.0,11.0,31.0,1.0
8149,12.0,2.0,7.0,28.0,1.0
8150,17.0,1.0,4.0,31.0,1.0
8151,16.0,1.0,7.0,34.0,1.0
8152,21.0,4.0,5.0,33.0,1.0
8153,14.0,4.0,9.0,30.0,1.0
8154,10.0,13.0,7.0,14.0,0.0
8155,16.0,0.0,9.0,35.0,1.0
8156,8.0,3.0,7.0,28.0,1.0
8157,9.0,12.0,12.0,13.0,0.0
8158,18.0,13.0,13.0,16.0,0.0
8159,13.0,3.0,10.0,18.0,1.0
8160,10.0,16.0,14.0,10.0,0.0
8161,14.0,13.0,6.0,11.0,0.0
8162,11.0,2.0,7.0,24.0,1.0
8163,18.0,15.0,9.0,13.0,0.0
8164,15.0,2.0,8.0,29.0,1.0
8165,16.0,21.0,19.0,12.0,0.0
8166,13.0,2.0,11.0,26.0,1.0
8167,13.0,11.0,15.0,15.0,0.0
8168,17.0,1.0,5.0,26.0,1.0
8169,11.0,2.0,9.0,30.0,1.0
8170,12.0,0.0,4.0,30.0,1.0
8171,15.0,1.0,7.0,18.0,1.0
8172,11.0,1.0,4.0,32.0,1.0
8173,10.0,10.0,14.0,15.0,0.0
8174,14.0,4.0,6.0,23.0,1.0
8175,17.0,10.0,11.0,13.0,0.0
8176,14.0,2.0,9.0,23.0,1.0
8177,14.0,2.0,8.0,30.0,1.0
8178,11.0,2.0,6.0,27.0,1.0
8179,13.0,1.0,14.0,36.0,1.0
8180,14.0,2.0,7.0,24.0,1.0
8181,15.0,1.0,6.0,21.0,1.0
8182,13.0,2.0,4.0,33.0,1.0
8183,18.0,3.0,4.0,26.0,1.0
8184,13.0,5.0,5.0,27.0,1.0
8185,12.0,1.0,11.0,27.0,1.0
8186,22.0,14.0,8.0,8.0,0.0
8187,12.0,3.0,7.0,31.0,1.0
8188,14.0,12.0,8.0,10.0,0.0
8189,4.0,1.0,9.0,32.0,1.0
8190,10.0,11.0,5.0,19.0,0.0
8191,8.0,10.0,8.0,14.0,0.0
8192,10.0,2.0,7.0,28.0,1.0
8193,10.0,2.0,11.0,33.0,1.0
8194,15.0,0.0,8.0,22.0,1.0
8195,14.0,5.0,7.0,33.0,1.0
8196,14.0,2.0,3.0,29.0,1.0
8197,14.0,1.0,9.0,32.0,1.0
8198,18.0,1.0,3.0,21.0,1.0
8199,10.0,0.0,8.0,23.0,1.0
8200,14.0,12.0,14.0,10.0,0.0
8201,16.0,13.0,10.0,20.0,0.0
8202,9.0,12.0,16.0,13.0,0.0
8203,7.0,17.0,12.0,8.0,0.0
8204,12.0,1.0,7.0,31.0,1.0
8205,14.0,0.0,8.0,23.0,1.0
8206,13.0,2.0,9.0,28.0,1.0
8207,18.0,3.0,7.0,30.0,1.0
8208,13.0,7.0,4.0,13.0,0.0
8209,10.0,14.0,16.0,9.0,0.0
8210,14.0,9.0,11.0,14.0,0.0
8211,11.0,2.0,6.0,29.0,1.0
8212,9.0,1.0,8.0,28.0,1.0
8213,6.0,8.0,13.0,16.0,0.0
8214,14.0,3.0,2.0,28.0,1.0
8215,13.0,2.0,6.0,33.0,1.0
8216,14.0,1.0,5.0,23.0,1.0
8217,8.0,1.0,5.0,23.0,1.0
8218,5.0,1.0,8.0,22.0,1.0
8219,14.0,5.0,9.0,29.0,1.0
8220,13.0,3.0,5.0,25.0,1.0
8221,11.0,1.0,6.0,36.0,1.0
8222,12.0,1.0,6.0,30.0,1.0
8223,7.0,1.0,7.0,39.0,1.0
8224,13.0,3.0,7.0,23.0,1.0
8225,11.0,4.0,9.0,33.0,1.0
8226,11.0,1.0,6.0,33.0,1.0
8227,5.0,13.0,6.0,10.0,0.0
8228,14.0,2.0,5.0,34.0,1.0
8229,9.0,3.0,3.0,28.0,1.0
8230,11.0,3.0,5.0,31.0,1.0
8231,11.0,1.0,9.0,24.0,1.0
8232,19.0,1.0,7.0,20.0,1.0
8233,6.0,7.0,10.0,7.0,0.0
8234,11.0,7.0,10.0,17.0,0.0
8235,11.0,11.0,15.0,12.0,0.0
8236,17.0,5.0,7.0,22.0,1.0
8237,11.0,2.0,7.0,34.0,1.0
8238,10.0,0.0,10.0,27.0,1.0
8239,10.0,3.0,8.0,25.0,1.0
8240,15.0,4.0,9.0,25.0,1.0
8241,13.0,0.0,7.0,30.0,1.0
8242,10.0,1.0,9.0,29.0,1.0
8243,7.0,3.0,8.0,35.0,1.0
8244,12.0,6.0,10.0,29.0,1.0
8245,12.0,19.0,14.0,16.0,0.0
8246,12.0,12.0,12.0,21.0,0.0
8247,15.0,17.0,10.0,10.0,0.0
8248,9.0,2.0,8.0,29.0,1.0
8249,14.0,3.0,6.0,25.0,1.0
8250,9.0,1.0,3.0,38.0,1.0
8251,9.0,0.0,5.0,25.0,1.0
8252,8.0,1.0,15.0,24.0,1.0
8253,14.0,3.0,6.0,39.0,1.0
8254,15.0,1.0,7.0,35.0,1.0
8255,7.0,4.0,5.0,23.0,1.0
8256,13.0,6.0,12.0,27.0,1.0
8257,11.0,1.0,8.0,25.0,1.0
8258,9.0,11.0,18.0,12.0,0.0
8259,10.0,13.0,14.0,6.0,0.0
8260,12.0,1.0,9.0,28.0,1.0
8261,11.0,5.0,10.0,21.0,1.0
8262,12.0,2.0,8.0,33.0,1.0
8263,12.0,2.0,8.0,30.0,1.0
8264,13.0,8.0,20.0,12.0,0.0
8265,18.0,2.0,5.0,20.0,1.0
8266,19.0,2.0,6.0,26.0,1.0
8267,7.0,0.0,8.0,21.0,1.0
8268,15.0,1.0,7.0,27.0,1.0
8269,19.0,2.0,8.0,32.0,1.0
8270,12.0,3.0,7.0,28.0,1.0
8271,9.0,15.0,19.0,18.0,0.0
8272,10.0,3.0,1.0,24.0,1.0
8273,12.0,10.0,11.0,9.0,0.0
8274,8.0,4.0,6.0,30.0,1.0
8275,14.0,2.0,8.0,27.0,1.0
8276,12.0,1.0,8.0,32.0,1.0
8277,9.0,10.0,9.0,12.0,0.0
8278,15.0,12.0,19.0,14.0,0.0
8279,14.0,3.0,14.0,35.0,1.0
8280,12.0,0.0,10.0,24.0,1.0
8281,11.0,0.0,11.0,23.0,1.0
8282,19.0,2.0,3.0,32.0,1.0
8283,14.0,3.0,7.0,20.0,1.0
8284,13.0,2.0,5.0,25.0,1.0
8285,11.0,8.0,13.0,19.0,0.0
8286,14.0,16.0,15.0,14.0,0.0
8287,6.0,17.0,11.0,10.0,0.0
8288,9.0,12.0,17.0,12.0,0.0
8289,12.0,7.0,8.0,27.0,1.0
8290,11.0,0.0,4.0,33.0,1.0
8291,15.0,1.0,6.0,33.0,1.0
8292,12.0,0.0,9.0,27.0,1.0
8293,15.0,5.0,4.0,18.0,1.0
8294,13.0,1.0,6.0,27.0,1.0
8295,16.0,3.0,5.0,21.0,1.0
8296,12.0,8.0,10.0,16.0,0.0
8297,8.0,2.0,10.0,18.0,1.0
8298,14.0,1.0,4.0,28.0,1.0
8299,11.0,4.0,11.0,28.0,1.0
8300,14.0,1.0,5.0,17.0,1.0
8301,8.0,2.0,14.0,20.0,1.0
8302,9.0,3.0,2.0,21.0,1.0
8303,18.0,9.0,14.0,13.0,0.0
8304,12.0,19.0,15.0,9.0,0.0
8305,7.0,2.0,6.0,19.0,1.0
8306,14.0,1.0,2.0,32.0,1.0
8307,18.0,8.0,14.0,10.0,0.0
8308,14.0,2.0,5.0,29.0,1.0
8309,12.0,0.0,9.0,24.0,1.0
8310,18.0,2.0,10.0,28.0,1.0
8311,10.0,15.0,12.0,13.0,0.0
8312,11.0,3.0,6.0,33.0,1.0
8313,10.0,2.0,8.0,26.0,1.0
8314,10.0,5.0,3.0,28.0,1.0
8315,17.0,12.0,7.0,10.0,0.0
8316,11.0,5.0,7.0,26.0,1.0
8317,20.0,4.0,10.0,34.0,1.0
8318,11.0,1.0,7.0,25.0,1.0
8319,23.0,14.0,11.0,6.0,0.0
8320,11.0,1.0,9.0,32.0,1.0
8321,12.0,2.0,4.0,28.0,1.0
8322,15.0,2.0,8.0,31.0,1.0
8323,13.0,3.0,6.0,38.0,1.0
8324,17.0,15.0,16.0,17.0,0.0
8325,11.0,12.0,12.0,8.0,0.0
8326,10.0,1.0,10.0,31.0,1.0
8327,16.0,0.0,8.0,24.0,1.0
8328,13.0,12.0,10.0,9.0,0.0
8329,12.0,3.0,6.0,40.0,1.0
8330,9.0,13.0,12.0,10.0,0.0
8331,8.0,5.0,5.0,23.0,1.0
8332,17.0,3.0,7.0,32.0,1.0
8333,17.0,0.0,2.0,34.0,1.0
8334,13.0,0.0,12.0,32.0,1.0
8335,8.0,2.0,13.0,23.0,1.0
8336,13.0,1.0,12.0,20.0,1.0
8337,15.0,8.0,12.0,6.0,0.0
8338,8.0,11.0,16.0,17.0,0.0
8339,7.0,8.0,20.0,10.0,0.0
8340,10.0,16.0,9.0,17.0,0.0
8341,10.0,1.0,6.0,19.0,1.0
8342,11.0,1.0,7.0,31.0,1.0
8343,12.0,1.0,8.0,27.0,1.0
8344,16.0,8.0,20.0,15.0,0.0
8345,10.0,3.0,12.0,29.0,1.0
8346,10.0,14.0,7.0,12.0,0.0
8347,11.0,2.0,6.0,26.0,1.0
8348,11.0,0.0,8.0,22.0,1.0
8349,14.0,2.0,12.0,33.0,1.0
8350,18.0,3.0,4.0,31.0,1.0
8351,14.0,2.0,6.0,26.0,1.0
8352,18.0,3.0,7.0,25.0,1.0
8353,10.0,1.0,9.0,21.0,1.0
8354,16.0,1.0,9.0,22.0,1.0
8355,16.0,3.0,6.0,26.0,1.0
8356,10.0,14.0,11.0,20.0,0.0
8357,15.0,1.0,11.0,33.0,1.0
8358,14.0,9.0,10.0,15.0,0.0
8359,13.0,13.0,14.0,9.0,0.0
8360,15.0,3.0,6.0,27.0,1.0
8361,16.0,0.0,9.0,22.0,1.0
8362,13.0,1.0,8.0,22.0,1.0
8363,11.0,0.0,4.0,30.0,1.0
8364,16.0,23.0,10.0,8.0,0.0
8365,14.0,0.0,4.0,33.0,1.0
8366,13.0,2.0,6.0,36.0,1.0
8367,8.0,4.0,4.0,29.0,1.0
8368,11.0,1.0,8.0,25.0,1.0
8369,12.0,0.0,7.0,31.0,1.0
8370,9.0,16.0,17.0,13.0,0.0
8371,11.0,14.0,16.0,15.0,0.0
8372,20.0,12.0,17.0,18.0,0.0
8373,18.0,1.0,1.0,24.0,1.0
8374,17.0,9.0,12.0,10.0,0.0
8375,12.0,0.0,4.0,25.0,1.0
8376,16.0,13.0,15.0,16.0,0.0
8377,11.0,15.0,19.0,12.0,0.0
8378,10.0,4.0,8.0,29.0,1.0
8379,16.0,1.0,14.0,27.0,1.0
8380,15.0,2.0,5.0,32.0,1.0
8381,22.0,5.0,4.0,31.0,1.0
8382,9.0,1.0,11.0,26.0,1.0
8383,12.0,8.0,10.0,21.0,0.0
8384,15.0,19.0,14.0,13.0,0.0
8385,14.0,1.0,11.0,31.0,1.0
8386,15.0,4.0,6.0,25.0,1.0
8387,15.0,7.0,7.0,28.0,1.0
8388,11.0,0.0,6.0,28.0,1.0
8389,12.0,13.0,10.0,11.0,0.0
8390,12.0,11.0,7.0,16.0,0.0
8391,12.0,18.0,11.0,18.0,0.0
8392,12.0,11.0,11.0,9.0,0.0
8393,9.0,20.0,16.0,18.0,0.0
8394,13.0,3.0,9.0,19.0,1.0
8395,12.0,1.0,6.0,28.0,1.0
8396,12.0,17.0,9.0,12.0,0.0
8397,17.0,3.0,9.0,32.0,1.0
8398,9.0,8.0,9.0,15.0,0.0
8399,12.0,1.0,11.0,23.0,1.0
8400,14.0,8.0,12.0,6.0,0.0
8401,15.0,2.0,8.0,26.0,1.0
8402,8.0,1.0,8.0,26.0,1.0
8403,6.0,2.0,4.0,27.0,1.0
8404,8.0,2.0,12.0,26.0,1.0
8405,9.0,2.0,5.0,30.0,1.0
8406,17.0,14.0,15.0,13.0,0.0
8407,11.0,1.0,7.0,25.0,1.0
8408,12.0,16.0,13.0,19.0,0.0
8409,16.0,4.0,6.0,16.0,1.0
8410,20.0,4.0,8.0,32.0,1.0
8411,14.0,13.0,12.0,9.0,0.0
8412,10.0,10.0,10.0,17.0,0.0
8413,12.0,5.0,4.0,27.0,1.0
8414,15.0,17.0,8.0,14.0,0.0
8415,13.0,2.0,9.0,17.0,1.0
8416,18.0,9.0,12.0,12.0,0.0
8417,15.0,1.0,4.0,26.0,1.0
8418,18.0,3.0,7.0,32.0,1.0
8419,10.0,1.0,5.0,30.0,1.0
8420,9.0,0.0,10.0,31.0,1.0
8421,10.0,3.0,9.0,28.0,1.0
8422,9.0,3.0,6.0,25.0,1.0
8423,14.0,10.0,12.0,12.0,0.0
8424,16.0,3.0,2.0,32.0,1.0
8425,5.0,8.0,12.0,10.0,0.0
8426,11.0,1.0,8.0,22.0,1.0
8427,13.0,0.0,4.0,31.0,1.0
8428,14.0,10.0,14.0,13.0,0.0
8429,13.0,0.0,8.0,32.0,1.0
8430,15.0,3.0,10.0,32.0,1.0
8431,15.0,4.0,5.0,33.0,1.0
8432,17.0,1.0,8.0,19.0,1.0
8433,13.0,10.0,11.0,15.0,0.0
8434,13.0,0.0,9.0,30.0,1.0
8435,15.0,0.0,6.0,26.0,1.0
8436,14.0,13.0,7.0,10.0,0.0
8437,9.0,10.0,8.0,16.0,0.0
8438,16.0,6.0,15.0,21.0,0.0
8439,10.0,0.0,13.0,21.0,1.0
8440,13.0,15.0,13.0,10.0,0.0
8441,11.0,11.0,11.0,12.0,0.0
8442,18.0,1.0,3.0,28.0,1.0
8443,12.0,18.0,8.0,16.0,0.0
8444,19.0,1.0,7.0,29.0,1.0
8445,11.0,12.0,15.0,6.0,0.0
8446,13.0,2.0,10.0,27.0,1.0
8447,12.0,4.0,3.0,21.0,1.0
8448,11.0,12.0,8.0,23.0,0.0
8449,13.0,10.0,13.0,13.0,0.0
8450,9.0,12.0,11.0,14.0,0.0
8451,8.0,0.0,3.0,33.0,1.0
8452,11.0,12.0,16.0,12.0,0.0
8453,14.0,0.0,6.0,34.0,1.0
8454,12.0,13.0,12.0,20.0,0.0
8455,7.0,1.0,6.0,28.0,1.0
8456,11.0,5.0,9.0,21.0,1.0
8457,13.0,4.0,6.0,19.0,1.0
8458,10.0,0.0,9.0,29.0,1.0
8459,18.0,4.0,6.0,32.0,1.0
8460,15.0,7.0,17.0,11.0,0.0
8461,13.0,1.0,6.0,32.0,1.0
8462,10.0,3.0,6.0,26.0,1.0
8463,14.0,9.0,13.0,16.0,0.0
8464,14.0,11.0,14.0,11.0,0.0
8465,10.0,14.0,6.0,9.0,0.0
8466,15.0,1.0,14.0,22.0,1.0
8467,7.0,2.0,10.0,33.0,1.0
8468,11.0,2.0,11.0,27.0,1.0
8469,13.0,15.0,11.0,9.0,0.0
8470,9.0,2.0,6.0,43.0,1.0
8471,16.0,1.0,5.0,25.0,1.0
8472,12.0,4.0,1.0,34.0,1.0
8473,11.0,1.0,11.0,32.0,1.0
8474,11.0,13.0,12.0,14.0,0.0
8475,11.0,4.0,7.0,31.0,1.0
8476,9.0,8.0,13.0,6.0,0.0
8477,11.0,1.0,10.0,32.0,1.0
8478,10.0,0.0,10.0,25.0,1.0
8479,18.0,2.0,8.0,24.0,1.0
8480,7.0,3.0,6.0,23.0,1.0
8481,13.0,2.0,7.0,25.0,1.0
8482,9.0,6.0,8.0,34.0,1.0
8483,12.0,10.0,14.0,9.0,0.0
8484,11.0,2.0,10.0,30.0,1.0
8485,6.0,3.0,6.0,30.0,1.0
8486,14.0,13.0,10.0,7.0,0.0
8487,18.0,6.0,8.0,21.0,1.0
8488,12.0,1.0,9.0,30.0,1.0
8489,15.0,3.0,9.0,23.0,1.0
8490,14.0,13.0,18.0,10.0,0.0
8491,13.0,3.0,10.0,28.0,1.0
8492,10.0,10.0,18.0,10.0,0.0
8493,12.0,14.0,12.0,16.0,0.0
8494,13.0,1.0,6.0,39.0,1.0
8495,10.0,3.0,14.0,25.0,1.0
8496,7.0,3.0,2.0,21.0,1.0
8497,13.0,10.0,16.0,16.0,0.0
8498,9.0,4.0,4.0,31.0,1.0
8499,11.0,1.0,12.0,26.0,1.0
8500,16.0,2.0,6.0,19.0,1.0
8501,11.0,1.0,8.0,27.0,1.0
8502,16.0,2.0,11.0,28.0,1.0
8503,12.0,9.0,14.0,10.0,0.0
8504,11.0,1.0,4.0,30.0,1.0
8505,16.0,3.0,6.0,24.0,1.0
8506,15.0,3.0,6.0,27.0,1.0
8507,8.0,1.0,6.0,26.0,1.0
8508,14.0,2.0,8.0,27.0,1.0
8509,12.0,3.0,12.0,30.0,1.0
8510,17.0,5.0,5.0,30.0,1.0
8511,14.0,14.0,6.0,16.0,0.0
8512,14.0,12.0,4.0,15.0,0.0
8513,17.0,1.0,12.0,33.0,1.0
8514,15.0,2.0,5.0,22.0,1.0
8515,8.0,2.0,13.0,30.0,1.0
8516,14.0,14.0,10.0,9.0,0.0
8517,13.0,19.0,14.0,8.0,0.0
8518,7.0,15.0,12.0,15.0,0.0
8519,15.0,13.0,9.0,12.0,0.0
8520,19.0,3.0,8.0,29.0,1.0
8521,14.0,7.0,4.0,17.0,0.0
8522,10.0,3.0,8.0,36.0,1.0
8523,14.0,1.0,12.0,32.0,1.0
8524,14.0,2.0,4.0,21.0,1.0
8525,16.0,10.0,10.0,6.0,0.0
8526,14.0,2.0,5.0,28.0,1.0
8527,13.0,1.0,10.0,30.0,1.0
8528,16.0,17.0,15.0,13.0,0.0
8529,12.0,5.0,5.0,31.0,1.0
8530,15.0,1.0,10.0,24.0,1.0
8531,14.0,7.0,13.0,13.0,0.0
8532,11.0,12.0,25.0,9.0,0.0
8533,11.0,2.0,7.0,25.0,1.0
8534,15.0,1.0,9.0,28.0,1.0
8535,11.0,3.0,7.0,31.0,1.0
8536,12.0,1.0,4.0,32.0,1.0
8537,7.0,2.0,4.0,27.0,1.0
8538,13.0,5.0,9.0,23.0,1.0
8539,12.0,14.0,14.0,14.0,0.0
8540,14.0,1.0,8.0,28.0,1.0
8541,14.0,14.0,12.0,10.0,0.0
8542,15.0,18.0,9.0,7.0,0.0
8543,8.0,0.0,8.0,27.0,1.0
8544,12.0,15.0,4.0,15.0,0.0
8545,10.0,1.0,4.0,29.0,1.0
8546,19.0,15.0,18.0,12.0,0.0
8547,8.0,14.0,17.0,14.0,0.0
8548,13.0,1.0,7.0,32.0,1.0
8549,17.0,2.0,9.0,26.0,1.0
8550,13.0,5.0,8.0,34.0,1.0
8551,11.0,3.0,11.0,33.0,1.0
8552,10.0,3.0,11.0,23.0,1.0
8553,14.0,14.0,14.0,14.0,0.0
8554,14.0,2.0,5.0,23.0,1.0
8555,11.0,5.0,14.0,12.0,0.0
8556,17.0,1.0,7.0,20.0,1.0
8557,16.0,1.0,9.0,27.0,1.0
8558,13.0,0.0,10.0,32.0,1.0
8559,13.0,1.0,4.0,32.0,1.0
8560,7.0,0.0,5.0,29.0,1.0
8561,16.0,3.0,2.0,26.0,1.0
8562,17.0,17.0,13.0,14.0,0.0
8563,14.0,9.0,12.0,13.0,0.0
8564,24.0,15.0,6.0,19.0,0.0
8565,14.0,13.0,17.0,13.0,0.0
8566,14.0,2.0,5.0,26.0,1.0
8567,14.0,11.0,12.0,17.0,0.0
8568,18.0,10.0,15.0,7.0,0.0
8569,14.0,2.0,3.0,20.0,1.0
8570,15.0,4.0,9.0,41.0,1.0
8571,11.0,1.0,10.0,26.0,1.0
8572,17.0,3.0,7.0,29.0,1.0
8573,10.0,4.0,10.0,31.0,1.0
8574,11.0,16.0,11.0,14.0,0.0
8575,11.0,1.0,7.0,25.0,1.0
8576,11.0,12.0,12.0,12.0,0.0
8577,21.0,10.0,13.0,12.0,0.0
8578,12.0,6.0,11.0,12.0,0.0
8579,16.0,3.0,7.0,28.0,1.0
8580,10.0,15.0,15.0,18.0,0.0
8581,16.0,1.0,4.0,37.0,1.0
8582,12.0,2.0,6.0,28.0,1.0
8583,9.0,4.0,7.0,40.0,1.0
8584,16.0,4.0,2.0,27.0,1.0
8585,20.0,1.0,2.0,20.0,1.0
8586,12.0,1.0,4.0,28.0,1.0
8587,14.0,0.0,8.0,16.0,1.0
8588,8.0,11.0,14.0,10.0,0.0
8589,18.0,19.0,19.0,13.0,0.0
8590,16.0,13.0,18.0,6.0,0.0
8591,13.0,3.0,5.0,32.0,1.0
8592,8.0,1.0,7.0,29.0,1.0
8593,16.0,2.0,10.0,23.0,1.0
8594,8.0,4.0,9.0,25.0,1.0
8595,13.0,2.0,6.0,16.0,1.0
8596,6.0,12.0,14.0,13.0,0.0
8597,11.0,3.0,9.0,31.0,1.0
8598,16.0,1.0,7.0,22.0,1.0
8599,7.0,2.0,6.0,26.0,1.0
8600,11.0,2.0,10.0,26.0,1.0
8601,11.0,1.0,12.0,35.0,1.0
8602,18.0,18.0,14.0,14.0,0.0
8603,17.0,2.0,2.0,32.0,1.0
8604,16.0,14.0,15.0,17.0,0.0
8605,17.0,0.0,12.0,20.0,1.0
8606,12.0,4.0,8.0,18.0,1.0
8607,13.0,13.0,14.0,17.0,0.0
8608,8.0,0.0,10.0,24.0,1.0
8609,19.0,4.0,5.0,23.0,1.0
8610,11.0,16.0,12.0,13.0,0.0
8611,14.0,9.0,15.0,15.0,0.0
8612,12.0,0.0,5.0,25.0,1.0
8613,10.0,10.0,10.0,13.0,0.0
8614,16.0,1.0,8.0,30.0,1.0
8615,9.0,11.0,13.0,3.0,0.0
8616,12.0,2.0,8.0,29.0,1.0
8617,13.0,1.0,6.0,34.0,1.0
8618,5.0,6.0,14.0,14.0,0.0
8619,14.0,3.0,7.0,28.0,1.0
8620,16.0,2.0,7.0,24.0,1.0
8621,10.0,2.0,3.0,24.0,1.0
8622,8.0,11.0,12.0,8.0,0.0
8623,12.0,15.0,15.0,13.0,0.0
8624,16.0,15.0,9.0,12.0,0.0
8625,10.0,14.0,13.0,8.0,0.0
8626,9.0,2.0,9.0,25.0,1.0
8627,13.0,1.0,5.0,31.0,1.0
8628,11.0,3.0,4.0,28.0,1.0
8629,8.0,0.0,5.0,22.0,1.0
8630,8.0,2.0,5.0,27.0,1.0
8631,12.0,4.0,7.0,27.0,1.0
8632,11.0,0.0,10.0,22.0,1.0
8633,14.0,5.0,7.0,22.0,1.0
8634,9.0,0.0,4.0,22.0,1.0
8635,15.0,5.0,6.0,26.0,1.0
8636,17.0,11.0,15.0,13.0,0.0
8637,15.0,0.0,6.0,30.0,1.0
8638,15.0,11.0,12.0,14.0,0.0
8639,13.0,2.0,7.0,30.0,1.0
8640,15.0,17.0,13.0,12.0,0.0
8641,12.0,1.0,8.0,24.0,1.0
8642,17.0,0.0,4.0,36.0,1.0
